cupping_id,total_cup_points,grading_date,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,moisture,category_one_defects,quakers,category_two_defects
0988,81.08,2017-06-21,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10,9.33,7.33,0.11,5,0,8
0989,81.08,2015-03-28,7.33,7.33,7.33,7.42,7.33,7.33,10,10,10,7,0.11,0,0,1
0990,81.08,2015-03-04,7.42,7.17,7.33,7.42,7.25,7.33,10,10,10,7.17,0,0,0,0
0991,81.08,,7.42,7.33,7.33,7.25,7.25,7.33,10,10,10,7.17,0.13,0,0,2
0992,81.08,2014-12-18,7.42,7.25,7.17,7.25,7.25,7.58,10,10,10,7.17,0.13,0,0,0
0993,81.08,2014-05-28,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10,10,8.5,0,0,0,0
0994,81.08,2012-09-14,7.25,7.42,7.33,7.33,7.17,7.33,10,10,10,7.25,0.13,5,0,16
0995,81.08,2012-09-04,7.33,7.25,7.33,7.42,7.25,7.42,10,10,10,7.08,0.12,0,0,2
0996,81.08,2012-08-30,7.33,7.33,7.25,7.42,7.25,7.25,10,10,10,7.25,0.11,0,0,5
0997,81.08,,7.42,7.33,7.25,7.42,7.17,7.25,10,10,10,7.25,0.1,0,0,1
0998,81.08,2012-02-13,7.42,7.42,7.25,7.58,6.92,7.17,10,10,10,7.33,0.06,0,0,0
0999,81,2018-01-16,7.25,7.25,7.17,7.5,7.33,7.17,10,10,10,7.33,0.11,0,6,9
1000,81,2017-08-28,7.42,7.08,7.08,7.33,7.25,7.58,10,10,10,7.25,0,0,2,6
1001,81,2016-09-09,7.33,7.17,7.17,7.67,7.33,7.17,10,10,10,7.17,0.11,0,2,3
1002,81,,7.42,7.25,7.17,7.5,7.25,7.17,10,10,10,7.25,0.09,0,0,8
1003,81,,7.67,7.5,7.42,5.25,7.67,7.75,10,10,10,7.75,0,0,4,4
1004,81,,7.5,7.25,7,7.25,7.5,7.25,10,10,10,7.25,0.11,0,0,1
1005,81,2015-05-06,7.25,7.17,7.17,7.25,7.5,7.33,10,10,10,7.33,0.12,0,0,0
1006,81,2015-01-26,7.42,7.25,7.25,7.33,7.25,7.17,10,10,10,7.33,0.12,0,0,1
1007,81,2015-01-15,7.67,7.75,7.83,7.75,7.83,7.75,10,6.67,10,7.75,0.12,0,0,0
1008,81,2014-12-15,7.33,7.33,7.08,7.42,7.17,7.33,10,10,10,7.33,0.12,0,0,5
1009,81,2014-06-30,7.33,6.92,7.17,7.33,7.42,7.42,10,10,10,7.42,0.12,0,0,3
1010,81,2013-12-26,7.5,6.92,7.33,7.33,7.33,7.33,10,10,10,7.25,0.11,0,0,0
1011,81,2013-05-29,7.33,7.42,7.25,7.42,7.25,7.17,10,10,10,7.17,0,0,0,3
1012,81,2012-09-11,7.08,7.33,7.33,7.33,7.42,7.25,10,10,10,7.25,0.12,0,0,12
1013,81,,7.58,7.67,7.5,7.67,7.58,7.5,8,10,10,7.5,0,0,0,8
1014,80.92,2017-12-08,7.33,7.17,7.25,7.33,7.33,7.25,10,10,10,7.25,0,0,0,0
1015,80.92,,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,0.1,0,0,2
1016,80.92,2017-07-07,7.17,7.58,7.5,7.5,8,7.75,10,10,10,5.42,0.11,0,0,3
1017,80.92,2017-05-12,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10,10,7.33,0.11,0,0,11
1018,80.92,2015-07-17,7.17,7.42,7,7.58,7.33,7,10,10,10,7.42,0,0,0,5
1019,80.92,2015-01-13,7.42,7.08,7.17,7.17,7.58,7.25,10,10,10,7.25,0.1,2,0,5
1020,80.92,2014-12-18,7.33,7.17,7.17,7.25,7.42,7.33,10,10,10,7.25,0.12,0,0,0
1021,80.92,2014-12-16,7.25,7.33,7.25,7.25,7.25,7.33,10,10,10,7.25,0.12,0,0,8
1022,80.92,,7.92,7.67,7.33,7.08,7.08,7.08,10,10,10,6.75,0.09,0,0,0
1023,80.92,2014-10-16,7.17,7.42,7.17,7.25,7.25,7.33,10,10,10,7.33,0.1,0,0,0
1024,80.92,2014-07-16,7.33,7.08,7.25,7,7.5,7.42,10,10,10,7.33,0.1,1,0,3
1025,80.92,2014-06-10,7.58,7.42,6.92,7.5,7.25,7.17,10,10,10,7.08,0.12,2,0,5
1026,80.92,2013-12-26,7.42,7.25,7.25,7.25,7.25,7.25,10,10,10,7.25,0.11,0,0,0
1027,80.92,2013-12-26,7.25,7.17,7.08,7.08,7.08,8.08,10,10,10,7.17,0.11,0,0,0
1028,80.92,2013-12-26,7.42,7.25,7.25,7.25,7.25,7.25,10,10,10,7.25,0.11,0,0,0
1029,80.92,2012-07-11,7.58,7.33,7.08,7.5,7.17,7.25,10,10,10,7,0.13,0,0,12
1030,80.92,2010-04-13,7.67,7.58,7.33,7.33,7.17,7,10,10,10,6.83,0,0,0,0
1031,80.83,,7.42,7.33,7.17,7.17,7.17,7.25,10,10,10,7.33,0,0,0,0
1032,80.83,2014-05-26,7.67,7.25,7.08,7.33,7.17,7.25,10,10,10,7.08,0.11,0,0,1
1033,80.83,2012-08-30,7.17,7.08,7.25,7.42,7.25,7.33,10,10,10,7.33,0.13,0,0,7
1034,80.83,2012-08-29,7.33,7.25,7.33,7.33,7.25,7.17,10,10,10,7.17,0.11,0,0,3
1035,80.83,,7.5,7.17,7.33,7.25,7.17,7.17,10,10,10,7.25,0.13,0,0,1
1036,80.83,,7.42,7.33,7,7.25,7.33,7.5,10,10,10,7,0.1,2,0,0
1037,80.83,2011-01-25,7.33,7.33,7,6.83,7.33,7.67,10,10,10,7.33,0.01,0,0,1
1038,80.75,2015-10-08,7.17,7.25,7.08,7.17,7.25,7.58,10,10,10,7.25,0,0,0,1
1039,80.75,2015-07-17,6.92,7.5,7,7.58,7.5,7.08,10,10,10,7.17,0,0,0,2
1040,80.75,2015-06-18,7.5,7.33,7,7.42,7.17,7.17,10,10,10,7.17,0.12,0,0,1
1041,80.75,2015-05-28,7.25,7.25,7.17,7.25,7.33,7.25,10,10,10,7.25,0.12,0,0,5
1042,80.75,2015-05-25,7.5,7.33,7,7.42,7.25,7.17,10,10,10,7.08,0.11,0,0,2
1043,80.75,,7.25,7.33,7.17,7.33,7.33,7.17,10,10,10,7.17,0.11,1,0,4
1044,80.75,,7.42,7.17,7.08,7.42,7.25,7.25,10,10,10,7.17,0.09,0,0,2
1045,80.75,2015-03-11,7.25,7.33,7.08,7.5,7.25,7.33,10,10,10,7,0.13,0,0,1
1046,80.75,2014-04-11,7.33,7.33,7.25,7.25,7.17,7.17,10,10,10,7.25,0.11,0,0,0
1047,80.75,2012-09-04,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10,7.5,0.11,0,0,2
1048,80.75,,7.42,7,7.42,7.25,7.08,7.33,10,10,10,7.25,0.12,0,0,0
1049,80.75,2011-12-21,7.08,7.33,7.17,7.25,7.33,7.67,10,10,10,6.92,0.13,0,0,6
1050,80.67,2016-08-12,7.33,7.08,7.08,7.08,7.42,7.33,10,10,10,7.33,0,0,0,1
1051,80.67,2015-11-10,7.58,7.42,7,7.67,7.5,7.5,9.33,9.33,10,7.33,0.13,0,0,1
1052,80.67,,7.67,7.42,6.83,7.17,7.42,7.17,10,10,10,7,0.11,0,0,0
1053,80.67,2015-02-27,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10,10,8,0.11,0,0,4
1054,80.67,2014-11-04,7.5,7.25,7.17,7.17,7.25,7.17,10,10,10,7.17,0.12,0,0,1
1055,80.67,,7.25,7.17,7.17,7.25,7.17,7.42,10,10,10,7.25,0.12,0,0,4
1056,80.67,2014-04-14,7.67,7.5,7.42,7.67,7.5,7.75,10,10,6.67,8.5,0,0,0,1
1057,80.67,2013-06-05,7.67,7.17,7,7.5,7,7,10,10,10,7.33,0.12,0,0,5
1058,80.67,2012-01-25,7,7.33,7.5,7.33,7,7.33,10,10,10,7.17,0.11,0,0,2
1059,80.67,2012-01-25,7,7.5,7.33,7.17,7.17,7.17,10,10,10,7.33,0.11,0,0,3
1060,80.67,2011-03-15,7.17,7.25,7.08,7.42,7.08,7.42,10,10,10,7.25,0.18,0,0,2
1061,80.58,2016-03-11,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10,10,7.42,0.11,0,0,7
1062,80.58,2016-02-26,7.08,7.5,7,7.25,7.42,7,10,10,10,7.33,0.11,0,1,0
1063,80.58,2015-01-06,7.25,7.08,7.08,7.33,7.33,7.25,10,10,10,7.25,0.12,0,0,1
1064,80.58,2014-10-17,7.42,7.25,7.33,7,7.08,7.25,10,10,10,7.25,0,0,0,3
1065,80.58,2014-04-30,7.5,7.17,7,7.42,7.33,7,10,10,10,7.17,0.11,0,0,5
1066,80.58,2014-01-28,7.17,7.42,6.83,7.5,7.17,7.25,10,10,10,7.25,0.11,0,0,5
1067,80.58,2011-05-04,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,0,0,0,0
1068,80.58,2011-03-15,7.08,7.25,7,7.5,7.08,7.33,10,10,10,7.33,0,0,0,2
1069,80.5,2017-12-08,7.17,7.17,7.17,7.42,7.17,7.25,10,10,10,7.17,0,0,0,0
1070,80.5,2017-09-08,7.33,7.25,7.08,7.17,7.25,7.17,10,10,10,7.25,0.1,0,0,4
1071,80.5,,7.58,7.33,7,7.17,7.33,7.08,10,10,10,7,0.11,0,0,5
1072,80.5,2016-02-11,7.25,7.25,7.17,7.17,7.25,7.17,10,10,10,7.25,0.12,0,0,0
1073,80.5,2015-11-17,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10,10,7.33,0.11,0,0,3
1074,80.5,2015-07-17,7.17,7.33,7.17,7.42,7.25,7.08,10,10,10,7.08,0,0,0,2
1075,80.5,,7.5,7.17,6.83,7.5,7.17,7.17,10,10,10,7.17,0.11,0,0,3
1076,80.5,2014-04-17,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10,7.42,0.1,0,0,10
1077,80.5,2014-02-04,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10,10,7.17,0.11,1,0,0
1078,80.5,2013-02-13,7.5,7.5,7,7.67,7.17,7,10,10,10,6.67,0.12,1,0,1
1079,80.5,2012-09-17,7.25,7.25,7.08,7.33,7.25,7.17,10,10,10,7.17,0.15,0,0,1
1080,80.42,,7.25,7.42,7,7.42,7.33,7,10,10,10,7,0.1,0,0,0
1081,80.42,,7.58,7.17,7.17,7.17,7.17,7.17,10,10,10,7,0.14,0,0,0
1082,80.42,2014-04-26,7.33,7.17,7.08,7.08,7.33,7.17,10,10,10,7.25,0,0,0,1
1083,80.42,2014-01-17,7.25,7.08,7.25,7.17,7.33,7.17,10,10,10,7.17,0.17,0,0,14
1084,80.42,2013-12-26,7.25,7.25,7.17,7.25,7.25,7.25,10,10,10,7,0.11,0,0,0
1085,80.42,2012-09-04,6.92,7.17,7.08,7.5,7.33,7.17,10,10,10,7.25,0.1,2,0,4
1086,80.42,2012-08-30,7.42,7.08,7.08,7.33,7.25,7.17,10,10,10,7.08,0.12,4,0,16
1087,80.33,,7.08,7.25,7.17,7.33,7.08,7.08,10,10,10,7.33,0.12,0,0,0
1088,80.33,2015-11-16,7.25,7.17,7,7.25,7.42,7.08,10,10,10,7.17,0.13,0,0,5
1089,80.33,2014-12-18,7.25,7.17,7.25,7.25,7.25,7.08,10,10,10,7.08,0.12,0,0,5
1090,80.33,2013-12-26,7.25,7.25,7.08,7.25,7.25,7.25,10,10,10,7,0.11,0,0,0
1091,80.33,2013-06-06,7.33,7.33,6.83,7.5,7,7.17,10,10,10,7.17,0.11,1,0,4
1092,80.33,2012-08-30,7.25,7.08,7.08,7.33,7.33,7.17,10,10,10,7.08,0.11,0,0,21
1093,80.33,2012-02-08,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10,10,7.08,0.12,5,0,7
1094,80.33,2010-06-17,7.25,7.25,7.25,7.33,7.5,8,9.33,9.33,10,7.08,0.1,0,0,1
1095,80.25,,7.17,7.33,7.42,7.08,7,7,10,10,10,7.25,0.11,0,1,1
1096,80.25,2017-04-06,7.25,7.25,7,7,7.42,7,10,10,10,7.33,0.1,0,0,4
1097,80.25,2016-04-26,7.25,7.17,7,7.33,7.33,7,10,10,10,7.17,0.1,0,0,2
1098,80.25,2015-08-27,8,7.08,7,7.33,7.08,6.92,10,10,10,6.83,0.11,1,0,26
1099,80.25,2015-07-17,7.42,7,7.08,7,7.17,7.33,10,10,10,7.25,0,0,0,1
1100,80.25,2015-02-20,7.08,6.92,7,7.25,7.5,7.25,10,10,10,7.25,0.11,0,0,2
1101,80.25,,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,0.12,4,0,13
1102,80.25,2014-01-08,7.42,8,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,0.1,0,0,0
1103,80.25,2013-12-26,7.25,7.08,7.25,7.25,7.17,7.25,10,10,10,7,0.11,0,0,0
1104,80.25,2013-01-09,7,7.17,7.33,7.33,7,7.17,10,10,10,7.25,0.11,1,0,12
1105,80.25,2012-09-27,7.58,7.33,7.17,7.25,6.75,7,10,10,10,7.17,0.11,2,0,8
1106,80.17,2017-05-09,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10,10,7.25,0,0,0,2
1107,80.17,2015-04-24,7.17,7.08,7.08,7.33,7.25,7.08,10,10,10,7.17,0.11,0,0,2
1108,80.17,2015-01-26,7.25,7.25,7,7.17,7.08,7.08,10,10,10,7.33,0.11,0,0,0
1109,80.17,2013-08-07,7.33,7.33,7,7.17,7.17,7.17,10,10,10,7,0.11,0,0,2
1110,80.17,2012-10-09,7.33,7.08,6.92,7.42,7.25,7.08,10,10,10,7.08,0.11,0,0,2
1111,80.17,2012-09-13,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10,10,7.42,0.14,1,0,2
1112,80.17,2012-09-10,7.33,7.33,7.17,7.08,7.25,7,10,10,10,7,0.12,0,0,12
1113,80.17,2012-05-24,7.33,7.33,7,7.33,7,7,10,10,10,7.17,0.11,0,0,5
1114,80.17,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,0.05,12,0,1
1115,80.08,2017-11-29,7.17,7.17,7,7.17,7.25,7.25,10,10,10,7.08,0.11,0,0,5
1116,80.08,,7.42,7.25,7.25,7.17,7,7,10,10,10,7,0.07,0,0,0
1117,80.08,2014-02-25,7.25,7.17,6.92,7.25,7.17,7.25,10,10,10,7.08,0.1,0,0,4
1118,80.08,2013-12-26,7.25,7.25,7.25,7.25,7.08,7,10,10,10,7,0.11,0,0,0
1119,80.08,2013-12-26,7.25,7.25,7.25,7,7.25,7.08,10,10,10,7,0.11,0,0,0
1120,80.08,2013-12-26,7.25,7.25,7.25,7.08,7.17,7.08,10,10,10,7,0.11,0,0,0
1121,80.08,2012-09-14,7.33,7.17,7.25,7.08,7.08,7.08,10,10,10,7.08,0.15,0,0,0
1122,80.08,2012-08-30,7.25,7.08,7,7.17,7.33,7.17,10,10,10,7.08,0.14,1,0,17
1123,80,2017-06-13,7.33,7.08,6.92,7.08,7.42,7.17,10,10,10,7,0.1,0,0,5
1124,80,2015-07-17,7.17,7.33,7,7.42,7.17,7,10,10,10,6.92,0,0,0,4
1125,80,2014-05-01,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10,7.42,0,0,0,2
1126,80,2013-12-26,7.25,7.25,7.25,7,7.25,7,10,10,10,7,0.11,0,0,0
1127,80,2013-05-29,7.33,6.67,7.08,7.42,7.42,7.08,10,10,10,7,0,0,0,0
1128,80,2012-09-10,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10,10,7.25,0.12,0,0,9
1129,80,2012-09-04,7.08,7.33,7,7.33,7.08,7,10,10,10,7.17,0.11,0,0,12
1130,80,2010-06-17,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,0.05,0,0,2
1131,79.92,,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10,10,7.42,0,0,0,1
1132,79.92,2014-05-12,7.5,7,7,6.92,7.33,7.17,10,10,10,7,0.11,1,0,3
1133,79.92,2013-03-29,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10,10,7.17,0.12,0,0,4
1134,79.92,2012-09-11,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,7,0.12,1,0,7
1135,79.92,2012-08-30,7.5,7.17,7,7.17,7.25,7.08,10,10,10,6.75,0,0,0,0
1136,79.92,2012-07-26,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,7.33,0.11,0,0,3
1137,79.92,2012-07-11,7.33,7.25,7,7.42,7.17,7.17,9.33,10,10,7.25,0.12,0,0,6
1138,79.92,2012-07-11,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,7,0.11,0,0,0
1139,79.92,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10,7.58,0.05,3,0,0
1140,79.83,2017-08-25,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,0.11,0,1,5
1141,79.83,,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,0.1,0,0,2
1142,79.83,2015-03-30,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,0.11,0,0,0
1143,79.83,2012-07-11,7.17,7.08,7,7.25,7.5,7,10,10,10,6.83,0.12,0,0,3
1144,79.83,2012-04-05,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10,10,7.17,0.12,7,0,10
1145,79.75,,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,0.1,0,4,1
1146,79.75,2015-03-21,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,0,0,0,0
1147,79.75,2014-07-28,7.08,7.08,7.25,7,7.17,7.17,10,10,10,7,0.1,0,0,0
1148,79.75,2014-06-16,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,7,0.12,0,0,0
1149,79.75,,7,7.08,7,7.25,7.5,7.42,9.33,10,10,7.17,0.12,1,0,2
1150,79.75,,7.58,7.5,7.67,7.75,7.67,7.58,8,8,10,8,0.1,0,0,4
1151,79.75,2013-03-29,7.58,7.08,7,7,7.5,6.92,10,10,10,6.67,0.12,0,0,4
1152,79.75,2013-03-29,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,6.83,0.13,0,0,4
1153,79.75,2013-03-29,7.25,7.08,7,7.17,7.17,7.08,10,10,10,7,0.12,0,0,5
1154,79.75,2012-09-14,7.25,7.17,7.17,7.08,7.17,7,10,10,10,6.92,0.14,0,0,0
1155,79.75,2012-09-04,7.33,7.25,7,7.08,7.08,7,10,10,10,7,0.1,1,0,22
1156,79.75,,7.58,7.33,7.5,7.33,7,7.33,9.33,9.33,9.33,7.67,0,0,0,4
1157,79.75,2012-06-06,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,7.33,0.12,0,0,7
1158,79.67,,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,0.1,0,2,1
1159,79.67,,7.25,7.08,7,6.83,7.33,7.17,10,10,10,7,0,0,0,12
1160,79.67,2014-06-16,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,7.08,0.12,0,0,0
1161,79.67,2013-06-27,7.5,7,6.83,7.08,7.08,7.17,10,10,10,7,0.11,0,0,6
1162,79.67,2013-03-29,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,6.83,0.12,0,0,6
1163,79.67,2012-09-27,7.33,7.17,7,6.75,7.08,7,10,10,10,7.33,0.13,5,0,6
1164,79.67,2012-06-04,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,7.08,0,0,0,9
1165,79.67,2010-04-09,7.17,7.17,7,7,7.25,6.92,10,10,10,7.17,0,1,0,0
1166,79.58,2012-09-17,7.08,7,6.92,7.33,7.25,7.08,10,10,10,6.92,0.12,0,0,11
1167,79.58,2012-08-30,7.25,6.92,6.92,7.33,7.25,7,10,10,10,6.92,0.13,0,0,5
1168,79.58,2011-02-09,7.25,7.17,7,6.75,7.17,7.33,10,10,10,6.92,0.1,0,0,4
1169,79.58,2011-01-13,7.08,7,6.83,7.33,7.25,7,10,10,10,7.08,0.17,1,0,19
1170,79.5,2015-07-06,6.92,6.92,7,7.42,7.25,7,10,10,10,7,0.12,0,0,6
1171,79.5,,6.92,7,7.17,7,7.42,7,10,10,10,7,0,0,0,1
1172,79.5,2013-06-21,7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,0,0,0,2
1173,79.5,2012-08-01,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,0.12,1,0,20
1174,79.5,2012-07-11,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,0.12,0,0,5
1175,79.42,2014-05-13,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,0.1,0,0,2
1176,79.42,2014-03-31,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,0.1,1,0,4
1177,79.42,2012-09-11,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,0.13,0,0,30
1178,79.33,2017-06-06,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,0.13,1,0,2
1179,79.33,2014-01-08,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,0,0,0,3
1180,79.33,2012-09-17,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,0.14,0,0,23
1181,79.33,2012-09-10,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,0.14,0,0,19
1182,79.33,2012-01-13,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,0.11,0,0,6
1183,79.25,2014-11-07,7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,6.75,0.11,0,0,0
1184,79.25,2012-09-10,7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,0.13,0,0,10
1185,79.17,,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,0.1,0,0,0
1186,79.17,2017-07-27,7.58,7,6.75,6.92,7,6.92,10,10,10,7,0.11,0,0,5
1187,79.17,,7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,0.11,0,8,6
1188,79.17,2015-06-30,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,0.11,0,0,6
1189,79.17,2013-12-10,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,0.1,5,0,20
1190,79.17,2012-09-13,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,0.14,0,0,8
1191,79.17,2012-08-30,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,0.14,0,0,34
1192,79.17,2010-04-09,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,0.01,0,0,8
1193,79.08,,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,0.1,0,0,1
1194,79.08,2014-06-09,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,0.13,0,0,0
1195,79.08,2012-09-13,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,0.16,0,0,2
1196,79.08,2012-09-12,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,0.11,0,0,45
1197,79.08,,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,0.1,0,0,0
1198,79.08,2011-03-01,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,0.1,0,0,3
1199,79,2014-09-11,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,0.12,0,0,3
1200,79,2014-04-26,7,7,7,7,7,7,10,10,10,7,0.11,0,0,12
1201,79,2013-01-08,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,0,0,0,4
1202,79,2012-09-17,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,0.12,0,0,12
1203,79,2012-09-12,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,0.14,3,0,17
1204,79,2012-08-30,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,0.14,7,0,38
1205,78.92,2013-03-12,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,0.12,0,0,8
1206,78.92,2012-09-17,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,0.16,0,0,0
1207,78.83,,7.17,7,6.92,7,7,7,10,10,10,6.75,0.1,0,2,4
1208,78.75,2014-01-17,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,0.12,5,0,8
1209,78.75,2013-07-05,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,0.12,1,0,8
1210,78.75,2012-08-01,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,0.14,0,0,0
1211,78.75,2012-07-16,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,0.14,0,0,0
1212,78.75,2012-06-06,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,0.12,0,0,0
1213,78.67,2014-04-26,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,0,0,0,5
1214,78.67,2012-09-17,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,0.13,0,0,2
1215,78.58,2016-02-17,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,0.1,1,5,7
1216,78.58,2015-03-28,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,0.11,1,0,1
1217,78.58,2014-09-04,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,0.12,0,0,3
1218,78.58,,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,0.1,0,0,0
1219,78.58,2012-07-26,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,0.13,0,0,1
1220,78.58,,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,0.1,0,0,1
1221,78.58,2011-06-21,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,0,0,0,0
1222,78.5,2014-04-26,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,0,0,0,0
1223,78.5,2012-09-14,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,0.12,0,0,14
1224,78.5,2012-07-26,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,0.13,1,0,3
1225,78.42,2014-12-16,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,0.12,3,0,4
1226,78.42,2012-09-14,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,0.14,0,0,0
1227,78.33,2014-03-19,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,0.1,0,0,0
1228,78.33,2014-02-27,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,0.1,0,0,2
1229,78.33,2013-02-07,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,0.11,1,0,4
1230,78.33,2012-09-11,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,0.13,31,0,47
1231,78.33,2012-01-13,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,0.11,0,0,9
1232,78.25,2015-01-20,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,0.11,2,0,8
1233,78.25,2012-05-24,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,0.11,4,0,31
1234,78.17,2017-07-18,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,0.13,0,0,1
1235,78.08,2012-07-11,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,0.11,0,0,3
1236,78,2017-06-06,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,0,3,0,4
